,id,description,title,lang,url,banner,capacity,starting_at,ending_at,status,event_type_id,host,excerpt,academy_id,eventbrite_id,eventbrite_status,eventbrite_url,published_at,eventbrite_sync_description,eventbrite_sync_status,online_event,sync_with_eventbrite,currency,slug,tags
125,370,Únete a este evento para darte las herramientas y estrategias necesarias para que puedas manejar el estrés de la mejor manera,Gestión Emocional y manejo del estrés,es,https://www.eventbrite.com/e/gestion-emocional-y-manejo-del-estres-tickets-340015915757,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F286302319%2F187450375408%2F1%2Foriginal.20220517-154742?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=f315d9f41cc0c51464b4901cd0a91275,300,2022-05-31 22:00:00+00:00,2022-05-31 23:00:00+00:00,COMPLETED,5.0,Cree Capacitaciones,Únete a este evento para darte las herramientas y estrategias necesarias para que puedas manejar el estrés de la mejor manera,5.0,340015915757.0,completed,https://www.eventbrite.com/e/gestion-emocional-y-manejo-del-estres-tickets-340015915757,2022-05-13 16:46:03+00:00,2022-06-01 12:23:32.800443+00:00,PERSISTED,True,True,USD,gestion-emocional-y-manejo-del-estres,"fs-event-attendee,career-support-attendee"
126,405,Macarena Rebolledo,Intro a Python,es,https://www.eventbrite.com/e/intro-a-python-tickets-344902391337,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F288881459%2F400512721347%2F1%2Foriginal.20220520-210438?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C4320%2C2160&s=c2882d2274761537a9148a4a62621573,150,2022-05-31 16:30:00+00:00,2022-05-31 18:30:00+00:00,COMPLETED,1.0,Macarena Rebolledo,Macarena Rebolledo,6.0,344902391337.0,completed,https://www.eventbrite.com/e/entradas-intro-a-python-344902391337,2022-05-21 11:18:17+00:00,2022-06-01 04:07:30.126929+00:00,PERSISTED,True,True,USD,intro-a-python,"tech-python,tech-datascience"
127,322,*FREE* Workshop: Introduction to Blockchain,*FREE* Introduction to Blockchain,en,https://www.eventbrite.com/e/introduction-to-blockchain-tickets-291426944837,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F241313649%2F187450375408%2F1%2Foriginal.20220304-191902?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C13%2C1200%2C600&s=58c231046f46a1399f463c52d4f906a0,100,2022-03-17 22:00:00+00:00,2022-03-18 00:00:00+00:00,COMPLETED,1.0,Shadman Hossain,*FREE* Workshop: Introduction to Blockchain,4.0,291426944837.0,completed,https://www.eventbrite.com/e/free-introduction-to-blockchain-tickets-291426944837,2022-03-04 19:24:17+00:00,2022-03-18 08:09:21.788197+00:00,PERSISTED,True,True,USD,event-introduction-to-blockchain,"fs-event-attendee,tech-blockchain"
128,415,Python y Django son lo mismo? están entrelazados pero no son lo mismo.,"Intro a Django, el framework de Python que demandan las empresas",es,https://www.eventbrite.com/e/intro-a-django-el-framework-gratuito-de-python-tickets-370474748947,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F305892779%2F400512721347%2F1%2Foriginal.20220620-182225?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=da91a78f66ed5c7420c131ab3d4f154f,100,2022-06-29 17:00:00+00:00,2022-06-29 18:30:00+00:00,COMPLETED,2.0,Victor Gomez,Python y Django son lo mismo? están entrelazados pero no son lo mismo.,6.0,370474748947.0,completed,https://www.eventbrite.com/e/entradas-intro-a-django-el-framework-de-python-que-demandan-las-empresas-370474748947,2022-06-20 17:37:56+00:00,2022-06-30 03:53:44.497249+00:00,PERSISTED,True,True,USD,intro-a-django-el-framework-gratuito-de-python,"tech-python,tech-object-oriented-programing"
129,371,Tenemos una nueva presentación de proyectos finales de nuestros alumnos del Bootcamp de Desarrollo de Software Full-stack.,GeekTALKS - Demo de Proyectos Finales,es,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-340356173477,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F284708029%2F400512721347%2F1%2Foriginal.20220514-132817?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=045927a7b5efc30bbcbce25c2816adbd,50,2022-05-25 16:30:00+00:00,2022-05-25 18:00:00+00:00,COMPLETED,2.0,,Tenemos una nueva presentación de proyectos finales de nuestros alumnos del Bootcamp de Desarrollo de Software Full-stack.,6.0,340356173477.0,completed,https://www.eventbrite.com/e/entradas-geektalks-demo-de-proyectos-finales-340356173477,2022-05-14 13:40:21+00:00,2022-05-26 08:10:42.468212+00:00,PERSISTED,True,True,USD,geektalks-demo-de-proyectos-finales,"openhouse-attendee,geektalk-attendee,fs-event-attendee"
130,348,¡Es hora de reconocer el esfuerzo de nuestros Desarrolladores Web Full-Stack!,GeekTALKS: ¡Presentación de proyectos finales!,es,https://www.eventbrite.com/e/entradas-geektalks-presentacion-de-proyectos-finales-311342883947,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F258401809%2F187450375408%2F1%2Foriginal.20220331-212216?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C10%2C4320%2C2160&s=0198a4b14ba4a2aeabf547f359091cc0,100,2022-04-08 22:00:00+00:00,2022-04-08 23:00:00+00:00,COMPLETED,1.0,,¡Es hora de reconocer el esfuerzo de nuestros Desarrolladores Web Full-Stack!,2.0,311342883947.0,completed,https://www.eventbrite.com/e/entradas-geektalks-presentacion-de-proyectos-finales-311342883947,2022-03-31 18:46:30+00:00,2022-04-09 11:59:27.542285+00:00,PERSISTED,True,True,USD,geektalks-presentacion-de-proyectos-finales,"fs-event-attendee,geektalk-attendee"
131,319,Discover that learning to code will open the doors to the opportunities you are seeking,Pitch Day:Final Project Presentations,en,https://www.eventbrite.com/e/pitch-dayfinal-project-presentations-tickets-290408829627,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F248906099%2F187450375408%2F1%2Foriginal.20220316-181527?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=fa9a0bc7192ce693581ed090fa7df83b,100,2022-03-18 22:00:00+00:00,2022-03-19 01:00:00+00:00,COMPLETED,1.0,Alissa Landra,Discover that learning to code will open the doors to the opportunities you are seeking,4.0,290408829627.0,completed,https://www.eventbrite.com/e/pitch-dayfinal-project-presentations-tickets-290408829627,2022-03-03 14:19:22+00:00,2022-03-19 16:19:12.254826+00:00,PERSISTED,False,True,USD,event-pitch-day-final-project-presentations,"geektalk-attendee,fs-event-attendee"
132,366,Presentación de proyectos finales. Nueva presentación de proyectos de graduados del Bootcamp de Desarrollo de Software Fullstack.,Presentación de proyectos finales,es,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-tickets-334732663407,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F279489389%2F187450375408%2F1%2Foriginal.20220505-184950?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&s=eb23ef3bca29e4959807d249d8a55af5,100,2022-05-13 22:00:00+00:00,2022-05-13 23:30:00+00:00,COMPLETED,1.0,,Presentación de proyectos finales. Nueva presentación de proyectos de graduados del Bootcamp de Desarrollo de Software Fullstack.,7.0,334732663407.0,completed,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-tickets-334732663407,2022-05-05 18:50:50+00:00,2022-05-14 11:52:36.219683+00:00,PERSISTED,True,True,USD,presentacion-de-proyectos-finales,"geektalk-attendee,fs-event-attendee"
133,357,,GeekTalks - Final Projects Demoday EUROPE,,https://www.eventbrite.com/e/geektalks-final-projects-demoday-europe-tickets-328011740947,,0,2022-05-11 16:30:00+00:00,2022-05-11 17:30:00+00:00,DRAFT,,,,6.0,328011740947.0,draft,https://www.eventbrite.com/e/geektalks-final-projects-demoday-europe-tickets-328011740947,,2022-04-26 10:54:43.562802+00:00,PERSISTED,True,True,USD,,
134,472,Sé parte del primer día de clases de nuestros estudiantes part- time 10,Acompaña a los nuevos estudiantes al primer día de clase,es,https://www.eventbrite.com/e/acompana-a-los-nuevos-estudiantes-al-primer-dia-de-clases-y-conoce-el-plan-perfecto-para-lograrlo-tickets-406541365167,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F340633899%2F187450375408%2F1%2Foriginal.20220823-165005?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2071df6a0c4c3bcd0b2cfbe8dab844cc,100,2022-09-06 00:00:00+00:00,2022-09-23 01:15:00+00:00,COMPLETED,2.0,Pablo Bullor,Sé parte del primer día de clases de nuestros estudiantes part- time 10,7.0,406541365167.0,completed,https://www.eventbrite.com/e/acompana-a-los-nuevos-estudiantes-al-primer-dia-de-clase-tickets-406541365167,2022-08-23 00:22:42+00:00,2022-09-23 12:51:17.871472+00:00,PERSISTED,True,True,USD,acompana-a-los-nuevos-estudiantes-al-primer-dia-de-clases-y-conoce-el-plan-perfecto-para-lograrlo-con-exito,"openhouse-attendee,fs-event-attendee"
135,359,"Se trata de un evento externo, donde tendremos como invitadas a dos Reclutadoras IT de la empresa Robert Walters, en una consultora con base",¿Cómo destacarme en mi proceso de reclutamiento?,es,https://www.eventbrite.com/e/como-destacarme-en-mi-proceso-de-reclutamiento-tickets-329181459607,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F275885799%2F187450375408%2F1%2Foriginal.20220429-194909?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=6b4797427d9139831e28fb9109ee4560,300,2022-05-19 22:00:00+00:00,2022-05-19 23:00:00+00:00,COMPLETED,1.0,4Geeks Academy Chile,"Se trata de un evento externo, donde tendremos como invitadas a dos Reclutadoras IT de la empresa Robert Walters, en una consultora con base",5.0,329181459607.0,completed,https://www.eventbrite.com/e/como-destacarme-en-mi-proceso-de-reclutamiento-tickets-329181459607,2022-04-28 16:49:04+00:00,2022-05-20 08:27:04.961031+00:00,PERSISTED,True,True,USD,como-destacarme-en-mi-proceso-de-reclutamiento,"newsletter,fs-event-attendee"
136,363,"¿Estas buscando tu primer empleo IT? Esta es tu oportunidad, porque ¡Alkemy te ayuda a conseguirlo!",Impulsa tu carrera en el mundo tech con Alkemy,,https://www.eventbrite.com/e/impulsa-tu-carrera-en-el-mundo-tech-con-alkemy-tickets-330098321967,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F275246659%2F187450375408%2F1%2Foriginal.20220428-204139?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=8462307f70fa63b0735b96210969569e,200,2022-05-11 22:00:00+00:00,2022-05-11 23:00:00+00:00,COMPLETED,,,"¿Estas buscando tu primer empleo IT? Esta es tu oportunidad, porque ¡Alkemy te ayuda a conseguirlo!",5.0,330098321967.0,completed,https://www.eventbrite.com/e/impulsa-tu-carrera-en-el-mundo-tech-con-alkemy-tickets-330098321967,2022-04-28 22:13:39+00:00,2022-05-12 12:08:53.422804+00:00,PERSISTED,True,True,USD,,
137,430,"Acompáñanos el 27 de agosto, a las 10:00 a. m. en Nest Coworking",Intro to Coding: Descubre cómo potenciar tu carrera como programador,es,https://www.eventbrite.com/e/intro-to-coding-descubre-como-potenciar-tu-carrera-como-programador-tickets-391305243517,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F324902649%2F187450375408%2F1%2Foriginal.20220726-203349?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=480cce67dbdfe4f85edcbb9fff0efccb,140,2022-08-27 14:00:00+00:00,2022-08-27 18:00:00+00:00,COMPLETED,2.0,Ivan Aranzazu  y Héctor Torres,"Acompáñanos el 27 de agosto, a las 10:00 a. m. en Nest Coworking",2.0,391305243517.0,completed,https://www.eventbrite.com/e/entradas-intro-to-coding-descubre-como-potenciar-tu-carrera-como-programador-391305243517,2022-07-26 20:35:27+00:00,2022-10-10 16:28:50.634883+00:00,PERSISTED,False,True,USD,intro-to-coding-descubre-como-potenciar-tu-carrera-como-programadore,"fs-event-attendee,openhouse-attendee"
138,406,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,Final Project Presentations. Geektalks 33.,en,https://www.eventbrite.com/e/final-project-presentations-tickets-353824547747,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F294525269%2F187450375408%2F1%2Foriginal.20220531-142723?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=34cf4b0bbf07ee61a057112ca99232e8,100,2022-06-10 22:00:00+00:00,2022-06-10 23:30:00+00:00,COMPLETED,2.0,,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,4.0,353824547747.0,completed,https://www.eventbrite.com/e/final-project-presentations-geektalks-33-tickets-353824547747,2022-05-31 14:30:45+00:00,2022-06-11 12:07:15.606154+00:00,PERSISTED,False,True,USD,final-project-presentations,"geektalk-attendee,fs-event-attendee"
139,369,Esta es la oportunidad perfecta para que conozcas todas las habilidades adquiridas de nuestros estudiantes en cuanto a Desarrollo Web,Presentación de proyectos finales #GeekTALKS,es,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-geektalks-tickets-338471506387,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F283616259%2F187450375408%2F1%2Foriginal.20220511-205321?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=b9bcd443e9964cebd172ae23af62e264,100,2022-06-03 22:00:00+00:00,2022-06-04 00:00:00+00:00,COMPLETED,2.0,Ivan Aranzazu,Esta es la oportunidad perfecta para que conozcas todas las habilidades adquiridas de nuestros estudiantes en cuanto a Desarrollo Web,2.0,338471506387.0,completed,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-geektalks-tickets-338471506387,2022-05-11 20:56:00+00:00,2022-06-04 08:30:55.836554+00:00,PERSISTED,True,True,USD,presentacion-de-proyectos-finales-geektalks,"geektalk-attendee,fs-event-attendee"
140,422,"¡TENEMOS NUEVO PROGRAMA!  Node JS es el nuevo framework que podemos enseñarte en tu camino como developer

¡No te pierdas esta introducción!",Info Session Node JS,es,https://www.eventbrite.com/e/info-session-node-js-tickets-377355048107,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F311329449%2F187450375408%2F1%2Foriginal.20220630-154501?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=8f0b3c1371d98ae6de8b17af8ead9157,500,2022-07-28 22:30:00+00:00,2022-07-28 23:30:00+00:00,COMPLETED,2.0,4Geeks Academy Chile,"¡TENEMOS NUEVO PROGRAMA!  Node JS es el nuevo framework que podemos enseñarte en tu camino como developer

¡No te pierdas esta introducción!",5.0,377355048107.0,completed,https://www.eventbrite.com/e/info-session-node-js-tickets-377355048107,2022-06-30 15:53:31+00:00,2022-07-29 08:21:26.995836+00:00,PERSISTED,True,True,USD,info-session-node-js,"tech-node,openhouse-attendee"
141,468,"Let's talk about scholarships, the Workforce Project, and exciting news we are bringing to Miami. Top coding Ed with no upfront costs.",A Coding Career in Miami,es,https://www.eventbrite.com/e/how-the-pay-it-forward-fund-will-help-you-launch-your-coding-career-tickets-405402057467,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F344882239%2F187450375408%2F1%2Foriginal.20220830-180547?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=4c12d1e9c7f463a9feb6ce64d4976894,100,2022-09-08 22:00:00+00:00,2022-09-08 23:30:00+00:00,COMPLETED,4.0,Marcelo Ricigliano,"Let's talk about scholarships, the Workforce Project, and exciting news we are bringing to Miami. Top coding Ed with no upfront costs.",4.0,405402057467.0,completed,https://www.eventbrite.com/e/a-coding-career-in-miami-tickets-405402057467,2022-08-19 19:52:00+00:00,2022-09-09 08:11:36.864235+00:00,PERSISTED,True,True,USD,how-the-pay-it-forward-fund-will-help-you-launch-your-coding-career,"openhouse-attendee,fs-event-attendee"
142,470,Los alumnos llegan a el último escalón ¡No te pierdas estas increíbles presentaciones!,GeekTALKS Proyectos Geniales Creando Soluciones Reales,es,https://www.eventbrite.com/e/geektalks-proyectos-geniales-creando-soluciones-reales-tickets-406317104397,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F340078889%2F187450375408%2F1%2Foriginal.20220822-223304?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a4e92f0645dea11bdfff2bf8dc8a72c7,50,2022-09-03 00:00:00+00:00,2022-09-03 01:00:00+00:00,COMPLETED,2.0,Pablo Bullor,Los alumnos llegan a el último escalón ¡No te pierdas estas increíbles presentaciones!,7.0,406317104397.0,completed,https://www.eventbrite.com/e/geektalks-proyectos-geniales-creando-soluciones-reales-tickets-406317104397,2022-08-22 18:06:24+00:00,2022-09-03 11:56:42.962549+00:00,PERSISTED,True,True,USD,geektalks-proyectos-geniales-creando-soluciones-reales,"geektalk-attendee,fs-event-attendee"
143,350,Did you know that April is National Financial Literacy Month?,Making Education Possible: Why Good Education is a Matter of Money,en,https://www.eventbrite.com/e/making-education-possible-why-good-education-is-a-matter-of-money-tickets-313623685887,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F260103229%2F187450375408%2F1%2Foriginal.20220404-141216?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=dddca3996cc8bbffde879e375900f90e,100,2022-04-12 22:00:00+00:00,2022-04-12 23:30:00+00:00,COMPLETED,1.0,4Geeks & Career Karma,Did you know that April is National Financial Literacy Month?,4.0,313623685887.0,completed,https://www.eventbrite.com/e/making-education-possible-why-good-education-is-a-matter-of-money-tickets-313623685887,2022-04-04 14:15:23+00:00,2022-04-13 12:00:03.005480+00:00,PERSISTED,True,True,USD,making-education-possible-why-good-education-is-a-matter-of-money,"fs-event-attendee,tech-financing"
144,420,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,Projects presentation / Graduation Day,en,https://www.eventbrite.com/e/coding-bootcamp-graduation-day-tickets-372949380637,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307949299%2F187450375408%2F1%2Foriginal.20220623-202229?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=52628e7b4b0be5d0069f9f110121a687,100,2022-07-15 22:00:00+00:00,2022-07-16 00:00:00+00:00,COMPLETED,2.0,Alissa Landra,Our students from our Full-Stack Software Development Program will be presenting their final projects and showing off what they have built.,4.0,372949380637.0,completed,https://www.eventbrite.com/e/projects-presentation-graduation-day-tickets-372949380637,2022-06-23 20:32:30+00:00,2022-08-05 15:30:43.459953+00:00,PERSISTED,False,True,USD,coding-bootcamp-graduation-day,"fs-event-attendee,geektalk-attendee"
145,364,¡Descubre todo lo que puedes alcanzar al estudiar programación!,Cuáles son tus oportunidades como Developer y cómo lograrlas,es,https://www.eventbrite.com/e/cuales-son-tus-oportunidades-como-developer-y-como-lograrlas-tickets-332938206137,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F277735429%2F187450375408%2F1%2Foriginal.20220503-155557?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=d189cc3e39835ffdc5055ce3e74942e5,100,2022-05-26 17:00:00+00:00,2022-05-26 18:00:00+00:00,COMPLETED,4.0,Miguel González,¡Descubre todo lo que puedes alcanzar al estudiar programación!,2.0,332938206137.0,completed,https://www.eventbrite.com/e/entradas-cuales-son-tus-oportunidades-como-developer-y-como-lograrlas-332938206137,2022-05-03 16:19:50+00:00,2022-05-27 08:42:01.077931+00:00,PERSISTED,True,True,USD,cuales-son-tus-oportunidades-como-developer-y-como-lograrlas,"fs-event-attendee,career-support-attendee"
146,410,Únete a este evento para darte las herramientas y estrategias necesarias para que puedas manejar el estrés de la mejor manera,5 Claves para afrontar una entrevista laboral en inglés,es,https://www.eventbrite.com/e/5-claves-para-afrontar-una-entrevista-laboral-en-ingles-tickets-356644642727,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F296773039%2F187450375408%2F1%2Foriginal.20220603-170724?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=56773fc6b0624043feb1b2a13091e457,500,2022-06-16 22:00:00+00:00,2022-06-16 23:00:00+00:00,COMPLETED,5.0,4Geeks Academy Chile,Únete a este evento para darte las herramientas y estrategias necesarias para que puedas manejar el estrés de la mejor manera,5.0,356644642727.0,completed,https://www.eventbrite.com/e/5-claves-para-afrontar-una-entrevista-laboral-en-ingles-tickets-356644642727,2022-06-03 17:56:01+00:00,2022-06-17 12:06:55.054303+00:00,PERSISTED,True,True,USD,5-claves-para-afrontar-una-entrevista-laboral-en-ingles,"fs-event-attendee,career-support-attendee"
147,432,¡Consigue tu próximo empleo como developer!,Hey Bilingüe! Are you ready? Evento para aplicar a tu próximo empleo,,https://www.eventbrite.com/e/hey-bilingue-are-you-ready-evento-para-aplicar-a-tu-proximo-empleo-tickets-395931390447,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F329099079%2F187450375408%2F1%2Foriginal.20220803-141827?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=50bab04e67dfa2a2a887bff0b79a4bf2,100,2022-08-15 17:00:00+00:00,2022-08-15 18:30:00+00:00,COMPLETED,,,¡Consigue tu próximo empleo como developer!,7.0,395931390447.0,completed,https://www.eventbrite.com/e/hey-bilingue-are-you-ready-evento-para-aplicar-a-tu-proximo-empleo-tickets-395931390447,2022-08-03 14:24:24+00:00,2022-08-16 08:00:34.388139+00:00,PERSISTED,True,True,USD,,
148,407,"If you’ve ever doubted your own programming skills, you are not alone.",Overcome Imposter Syndrome,en,https://www.eventbrite.com/e/overcome-imposter-syndrome-tickets-353984746907,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F294739729%2F187450375408%2F1%2Foriginal.20220531-184554?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=73574e3e767abe4a14db2faa7f78bbaa,100,2022-06-15 22:00:00+00:00,2022-06-15 23:30:00+00:00,COMPLETED,4.0,,"If you’ve ever doubted your own programming skills, you are not alone.",4.0,353984746907.0,completed,https://www.eventbrite.com/e/overcome-imposter-syndrome-tickets-353984746907,2022-05-31 18:56:23+00:00,2022-06-16 12:19:58.696985+00:00,PERSISTED,True,True,USD,overcome-imposter-syndrome,"openhouse-attendee,fs-event-attendee"
149,413,¿Te interesa comenzar a trabajar como programador en USA o Canadá con la oportunidad de ganar en dólares?,Codifica tu camino hacia el extranjero,es,https://www.eventbrite.com/e/codifica-tu-camino-hacia-el-extranjero-tickets-366831190967,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F302825699%2F187450375408%2F1%2Foriginal.20220614-164234?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6480%2C3240&s=fbd94b5dbf1fd7d0acc4932ab2f57528,500,2022-06-23 21:00:00+00:00,2022-06-23 22:00:00+00:00,COMPLETED,5.0,4Geeks Academy Chile,¿Te interesa comenzar a trabajar como programador en USA o Canadá con la oportunidad de ganar en dólares?,5.0,366831190967.0,completed,https://www.eventbrite.com/e/codifica-tu-camino-hacia-el-extranjero-tickets-366831190967,2022-06-14 16:23:04+00:00,2022-06-24 11:51:43.557995+00:00,PERSISTED,True,True,USD,codifica-tu-camino-hacia-el-extranjero,"career-support-attendee,fs-event-attendee"
150,428,Transform your resume into a powerful tool that will get you a seat at the interview table.,Learn How to Create an Interview-Winning Resume!,en,https://www.eventbrite.com/e/learn-how-to-create-an-interview-winning-resume-tickets-389852377957,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F323700359%2F187450375408%2F1%2Foriginal.20220725-024215?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C10%2C4320%2C2160&s=f98c3047bef337eb64c6ce3da8eb585f,100,2022-08-10 22:00:00+00:00,2022-08-10 23:00:00+00:00,COMPLETED,4.0,Alissa Landra,Transform your resume into a powerful tool that will get you a seat at the interview table.,4.0,389852377957.0,completed,https://www.eventbrite.com/e/learn-how-to-create-an-interview-winning-resume-tickets-389852377957,2022-07-23 14:27:41+00:00,2022-08-11 05:51:31.653949+00:00,PERSISTED,True,True,USD,learn-how-to-create-an-interview-winning-resume,"career-support-attendee,fs-event-attendee"
151,417,Nuestros Geeks presentan “Taller APP” como proyecto final ¿Quieres verlo?,Nuestros chicos presentan su proyecto final ¿Quieres verlo?,es,https://www.eventbrite.com/e/nuestros-chicos-presentan-su-proyecto-final-quieres-verlo-tickets-370691116107,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F306037109%2F187450375408%2F1%2Foriginal.20220620-225003?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8e28aa006ae7d6d6a4f41dc0144cbe32,100,2022-06-24 23:00:00+00:00,2022-06-25 00:30:00+00:00,COMPLETED,1.0,Arnaldo Pérez,Nuestros Geeks presentan “Taller APP” como proyecto final ¿Quieres verlo?,7.0,370691116107.0,completed,https://www.eventbrite.com/e/nuestros-chicos-presentan-su-proyecto-final-quieres-verlo-tickets-370691116107,2022-06-20 22:59:38+00:00,2022-06-25 11:39:34.030811+00:00,PERSISTED,True,True,USD,nuestros-chicos-presentan-su-proyecto-final-quieres-verlo,"geektalk-attendee,openhouse-attendee,fs-event-attendee"
152,427,"Our CEO: Marcelo Ricigliano will talk about our several payment options, and how we deliver your approval status in less than 24 hrs.",How to Pay for a Coding Bootcamp,en,https://www.eventbrite.com/e/how-to-pay-for-a-coding-boocamp-tickets-384328846927,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F318301489%2F187450375408%2F1%2Foriginal.20220714-010313?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=40d6869d3c896fcd876e199cd4eb873e,100,2022-07-26 22:00:00+00:00,2022-07-26 23:30:00+00:00,ACTIVE,2.0,Marcelo Ricigliano,"Our CEO: Marcelo Ricigliano will talk about our several payment options, and how we deliver your approval status in less than 24 hrs.",4.0,384328846927.0,ended,https://www.eventbrite.com/e/how-to-pay-for-a-coding-bootcamp-tickets-384328846927,2022-07-14 01:10:55+00:00,2022-07-26 23:51:15.063919+00:00,PERSISTED,True,True,USD,how-to-pay-for-a-coding-boocamp,"openhouse-attendee,fs-event-attendee"
